Graham Dorrans,NOR,4.7,,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 2 pts, Game vs. LEI H: 1 pts, Game vs. NEW A: 1 pts]",,,288,1.25820779183
Siem de Jong,NEW,6.2,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 1 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",100.0,100.0,268,1.23981175514
Jonny Evans,WBA,4.8,,Defender,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 1 pts, Game vs. CRY A: 1 pts, Game vs. SUN H: 6 pts]",50.0,100.0,231,1.23450334185
Valon Behrami,WAT,4.4,Calf injury - 75% chance of playing,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",75.0,75.0,501,1.23122833518
Younes Kaboul,SUN,4.3,,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 1 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 2 pts]",75.0,100.0,326,1.21218732837
Divock Origi,LIV,5.6,,Forward,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 2 pts]",,,204,1.19336638765
Mousa Dembélé,TOT,5.3,,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 1 pts, Game vs. LIV H: 3 pts]",100.0,100.0,336,1.18118690726
Adam Federici,BOU,4.4,,Goalkeeper,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 2 pts]",,,56,1.17669579692
Jack Grealish,AVL,5.4,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 2 pts, Game vs. STK H: 1 pts, Game vs. CHE A: 1 pts]",100.0,100.0,47,1.16384900745
Tom Cleverley,EVE,5.1,Lack of match fitness - 75% chance of playing,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",0.0,75.0,139,1.15925489925
Lynden Gooch,SUN,4.5,,Forward,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",,,577,1.15461742735
Calum Chambers,ARS,4.8,,Defender,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",,,12,1.15129088189
Lee Cattermole,SUN,4.3,,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 1 pts, Game vs. WHU H: 1 pts, Game vs. WBA A: 2 pts]",,,383,1.14866503478
DeAndre Yedlin,SUN,4.4,,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 1 pts, Game vs. WBA A: 2 pts]",100.0,100.0,333,1.14216684097
Adam Lallana,LIV,7.3,,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 1 pts, Game vs. TOT A: 3 pts]",100.0,100.0,194,1.11893881259
Yann Kermorgant,BOU,4.6,,Forward,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",100.0,100.0,75,1.11684421399
Ibrahim Afellay,STK,5.2,,Midfielder,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 1 pts, Game vs. AVL A: 1 pts, Game vs. SWA A: 1 pts]",100.0,100.0,525,1.1032318473
Jay Rodriguez,SOU,6.6,,Forward,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 1 pts, Game vs. CHE A: 1 pts, Game vs. LEI H: 1 pts]",,,319,1.0994700109
Shane Long,SOU,5.8,Ankle injury - Expected back 07 Nov,Forward,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",0.0,0.0,318,1.0994700109
Bastian Schweinsteiger,MUN,6.6,,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 1 pts, Game vs. ARS A: 2 pts, Game vs. EVE A: 2 pts]",75.0,100.0,496,1.09347689544
Kelechi Iheanacho,MCI,4.9,,Forward,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 1 pts, Game vs. BOU H: 1 pts]",100.0,100.0,542,1.0914948557
Ramires Santos do Nascimento,CHE,5.3,,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 6 pts, Game vs. SOU H: 0 pts, Game vs. AVL H: 3 pts]",,,91,1.09086590417
Oscar dos Santos Emboaba Junior,CHE,8.3,,Midfielder,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 2 pts, Game vs. SOU H: 2 pts, Game vs. AVL H: 0 pts]",100.0,100.0,88,1.09086590417
Jonas Olsson,WBA,4.5,,Defender,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 1 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",25.0,100.0,447,1.08464851167
James Collins,WHU,4.3,,Defender,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 1 pts, Game vs. CRY A: 2 pts]",,,467,1.07503614068
Joleon Lescott,AVL,4.8,,Defender,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 1 pts, Game vs. STK H: 1 pts, Game vs. CHE A: 1 pts]",100.0,100.0,449,1.07455224852
Yohan Benalouane,LEI,4.4,,Defender,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 1 pts, Game vs. SOU A: 0 pts]",100.0,100.0,533,1.06903400036
Curtis Good,NEW,4.0,Hip injury - Unknown return date,Defender,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,596,1.05901332434
Nathan Dyer,LEI,4.7,,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 4 pts]",100.0,100.0,409,1.04109523131
Sebastian Larsson,SUN,5.1,,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 1 pts, Game vs. WHU H: 1 pts, Game vs. WBA A: 2 pts]",,,384,1.03755392367
Alexander Tettey,NOR,4.3,,Midfielder,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 2 pts, Game vs. LEI H: 2 pts, Game vs. NEW A: 2 pts]",,,289,1.03598556961
Cheick Tioté,NEW,4.4,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 1 pts, Game vs. NOR H: 0 pts]",100.0,100.0,261,1.01758953292
Rolando Aarons,NEW,4.6,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,100.0,270,1.01758953292
Sylvain Distin,BOU,4.3,,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 1 pts, Game vs. WAT H: 2 pts, Game vs. MCI A: 0 pts]",,,63,1.01419742221
Roberto Firmino,LIV,8.0,,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,100.0,198,1.00782770148
Jordon Ibe,LIV,4.6,,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 1 pts]",,,192,1.00782770148
Andy King,LEI,4.3,,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 1 pts, Game vs. NOR A: 1 pts, Game vs. SOU A: 0 pts]",,,165,1.00254119023
Paul Dummett,NEW,4.3,,Defender,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 1 pts]",100.0,100.0,258,0.986806272322
Marc Muniesa,STK,4.4,,Defender,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",,,359,0.964729474308
Idrissa Gueye,AVL,4.8,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 2 pts, Game vs. STK H: 2 pts, Game vs. CHE A: 2 pts]",100.0,100.0,493,0.941626785229
Adam Johnson,SUN,5.8,,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 1 pts]",100.0,100.0,389,0.926442812562
Jack Rodwell,SUN,4.8,Ankle injury - 75% chance of playing,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 1 pts, Game vs. WBA A: 0 pts]",100.0,75.0,385,0.926442812562
Steven Whittaker,NOR,4.5,,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 1 pts, Game vs. LEI H: 1 pts, Game vs. NEW A: -1 pts]",100.0,100.0,278,0.912764283236
Yoan Gouffran,NEW,5.6,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 2 pts, Game vs. NOR H: 0 pts]",,,266,0.906478421811
Tommy Elphick,BOU,4.4,Ankle injury - Expected back 26 Dec,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",0.0,0.0,59,0.903086311101
Tokelo Rantie,BOU,4.3,,Forward,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 0 pts, Game vs. WAT H: 0 pts, Game vs. MCI A: 0 pts]",,,76,0.894621991764
Gary Cahill,CHE,6.3,,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 1 pts, Game vs. SOU H: 1 pts, Game vs. AVL H: 0 pts]",100.0,100.0,81,0.881145942382
Adam Matthews,SUN,4.3,Ankle injury - Expected back 25 Oct,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,490,0.878853995037
Sebastián Coates,SUN,4.2,,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",0.0,100.0,382,0.878853995037
Tyias Browning,EVE,4.0,,Defender,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 1 pts, Game vs. LIV H: 2 pts, Game vs. MUN H: 0 pts]",,,136,0.877472141619
Michael Williamson,NEW,4.2,,Defender,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",,,254,0.87569516121
Jamaal Lascelles,NEW,4.3,,Defender,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",,,506,0.87569516121
Mario Balotelli,LIV,6.9,Joined AC Milan in season-long loan deal,Forward,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,202,0.860033054317
Radamel Falcao García Zárate,CHE,7.0,,Forward,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 1 pts, Game vs. SOU H: 1 pts, Game vs. AVL H: 0 pts]",100.0,100.0,101,0.845841269889
Carles Gil de Pareja Vicent,AVL,4.8,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 1 pts, Game vs. CHE A: 2 pts]",100.0,100.0,44,0.830515674118
Carlos Sánchez,AVL,4.4,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 1 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",,,50,0.830515674118
Wojciech Szczesny,ARS,5.0,Joined Roma in season-long loan deal. - Expected back 16 May,Goalkeeper,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,1,0.829198707281
David Ospina,ARS,4.7,Shoulder injury - Expected back 21 Nov,Goalkeeper,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",,0.0,2,0.829198707281
Jordi Gomez Garcia-Penche,SUN,4.9,,Midfielder,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 1 pts, Game vs. WBA A: 2 pts]",100.0,100.0,386,0.815331701451
Ryan Bertrand,SOU,5.3,,Defender,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 2 pts, Game vs. CHE A: 1 pts, Game vs. LEI H: 0 pts]",100.0,100.0,301,0.813844240646
Oriol Romeu Vidal,SOU,4.3,,Midfielder,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,553,0.811959551186
Kelvin Davis,SOU,4.3,,Goalkeeper,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 2 pts]",,,299,0.805803232959
Sung-yueng Ki,SWA,5.2,,Midfielder,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 2 pts, Game vs. TOT H: 2 pts, Game vs. STK H: 1 pts]",100.0,100.0,413,0.804255158216
Sebastien Bassong,NOR,4.4,,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 1 pts, Game vs. LEI H: 1 pts, Game vs. NEW A: -1 pts]",,,277,0.801653172125
Nikica Jelavic,WHU,5.7,,Forward,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 1 pts, Game vs. CRY A: 3 pts]",,,584,0.798143431801
Mamadou Sakho,LIV,4.8,,Defender,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 1 pts, Game vs. EVE A: 1 pts, Game vs. TOT A: 6 pts]",,,180,0.773249676758
Branislav Ivanovic,CHE,6.6,Hamstring injury - Expected back 07 Nov,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 1 pts, Game vs. AVL H: 0 pts]",0.0,0.0,79,0.770034831271
Santiago Vergini,SUN,4.5,Season loan to Getafe CF,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",,,380,0.767742883926
Wes Brown,SUN,4.3,,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",100.0,100.0,381,0.767742883926
Valentin Roberge,SUN,4.0,Not in squad of 25,Defender,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",,,377,0.767742883926
Adnan Januzaj,MUN,5.5,Joined Borussia Dortmund in season-long loan deal,Midfielder,"(MCI-H,CRY-A,WBA-H)","[Game vs. SUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. EVE A: 0 pts]",0.0,0.0,243,0.760143562102
Dwight Gayle,CRY,5.1,Suspended until 28 Oct,Forward,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 2 pts, Game vs. WBA H: 2 pts, Game vs. WHU H: 1 pts]",,0.0,124,0.750569364611
Fernando Francisco Reges,MCI,4.9,,Midfielder,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 2 pts, Game vs. NEW H: 2 pts, Game vs. BOU H: 1 pts]",100.0,100.0,220,0.741605628825
Removed Player,LEI,5.0,-,Defender,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,534,0.735700667025
Marcin Wasilewski,LEI,4.2,,Defender,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,157,0.735700667025
Liam Moore,LEI,3.9,Joined Bristol City on loan until January. - Expected back 09 Jan,Defender,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,161,0.735700667025
Paul Konchesky,LEI,4.5,Joined QPR on season-long loan deal,Defender,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,158,0.735700667025
Joshua King,BOU,4.6,,Midfielder,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 1 pts, Game vs. WAT H: 2 pts, Game vs. MCI A: 1 pts]",100.0,100.0,66,0.735138959399
Ederzito Antonio Macedo Lopes,SWA,5.1,,Forward,"(AVL-A,ARS-H,NOR-A)","[Game vs. SOU A: 1 pts, Game vs. TOT H: 0 pts, Game vs. STK H: 1 pts]",,,420,0.730955219328
Gökhan Inler,LEI,4.7,,Midfielder,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,561,0.720956480132
Bryan Oviedo,EVE,4.4,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 0 pts, Game vs. LIV H: 0 pts, Game vs. MUN H: 0 pts]",100.0,100.0,147,0.714810454801
Vito Mannone,SUN,4.3,,Goalkeeper,"(NEW-H,EVE-A,SOU-H)","[Game vs. MUN A: 0 pts, Game vs. WHU H: 0 pts, Game vs. WBA A: 0 pts]",,,374,0.714750382356
Kieran Gibbs,ARS,5.2,,Defender,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 1 pts, Game vs. WAT A: 0 pts]",,,8,0.706846437443
Cuco Martina,SOU,4.2,,Defender,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,489,0.702733129535
Martin Olsson,NOR,4.4,,Defender,"(WBA-H,MCI-A,SWA-H)","[Game vs. WHU A: 1 pts, Game vs. LEI H: 0 pts, Game vs. NEW A: 6 pts]",100.0,100.0,280,0.690542061014
Mehdi Abeid,NEW,4.5,Joined Panathinaikos on 21/8,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,262,0.684256199589
Sammy Ameobi,NEW,5.0,Season loan to Cardiff,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",,,267,0.684256199589
Rémy Cabella,NEW,6.5,Joined Marseille in season-long loan deal,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,269,0.684256199589
Adam Smith,BOU,4.0,,Defender,"(TOT-H,SOU-A,NEW-H)","[Game vs. STK A: 1 pts, Game vs. WAT H: 1 pts, Game vs. MCI A: 0 pts]",,,61,0.680864088878
Emmanuel Adebayor,TOT,5.8,Released,Forward,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",100.0,100.0,349,0.677020675866
Roberto Soldado,TOT,5.9,Transferred to Villarreal,Forward,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,351,0.677020675866
Steven Berghuis,WAT,5.6,,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 1 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 1 pts]",100.0,100.0,526,0.675672779625
Jordan Henderson,LIV,6.6,Foot injury - Unknown return date,Midfielder,"(SOU-H,CHE-A,CRY-H)","[Game vs. AVL H: 0 pts, Game vs. EVE A: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,188,0.674494368146
Aaron Lennon,EVE,5.7,,Midfielder,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 1 pts, Game vs. LIV H: 1 pts, Game vs. MUN H: 2 pts]",,,346,0.664124153309
Robert Elliot,NEW,4.0,,Goalkeeper,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 2 pts]",,,253,0.661358788515
Peter Odemwingie,STK,4.8,,Midfielder,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",100.0,100.0,369,0.658787402853
Nicolás Otamendi,MCI,6.5,,Defender,"(MUN-A,NOR-H,AVL-A)","[Game vs. TOT A: 0 pts, Game vs. NEW H: 2 pts, Game vs. BOU H: 1 pts]",,,564,0.638241041797
Reece Burke,WHU,3.9,Joined Bradford in one-month loan deal on 20/8. - Expected back 26 Sep,Defender,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,472,0.630591696238
Joey O'Brien,WHU,4.4,,Defender,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",100.0,100.0,468,0.630591696238
Modibo Maiga,WHU,4.5,Left club on 28/8,Forward,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,486,0.61287583292
Gabriel Agbonlahor,AVL,4.8,Calf injury - Expected back 24 Oct,Forward,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 0 pts, Game vs. STK H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,52,0.610207185852
Mathieu Debuchy,ARS,5.2,,Defender,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 0 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 0 pts]",,,9,0.595735326332
Ramiro Funes Mori,EVE,5.5,,Defender,"(ARS-A,SUN-H,WHU-A)","[Game vs. WBA A: 1 pts, Game vs. LIV H: 2 pts, Game vs. MUN H: 0 pts]",,,583,0.591844580893
Paulo Gazzaniga,SOU,4.5,,Goalkeeper,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",,,549,0.583581010737
Fraser Forster,SOU,4.9,Knee injury - Unknown return date,Goalkeeper,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",0.0,0.0,298,0.583581010737
Steve Sidwell,STK,4.3,,Midfielder,"(WAT-H,NEW-A,CHE-H)","[Game vs. BOU H: 0 pts, Game vs. AVL A: 0 pts, Game vs. SWA A: 0 pts]",,,367,0.547676291742
Connor Wickham,CRY,5.6,Calf injury - Expected back 31 Oct,Forward,"(LEI-A,MUN-H,LIV-A)","[Game vs. WAT A: 0 pts, Game vs. WBA H: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,391,0.528347142389
Nabil Bentaleb,TOT,4.3,Ankle injury - Expected back 25 Oct,Midfielder,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,342,0.514520240595
Victor Anichebe,WBA,4.7,,Forward,"(NOR-A,LEI-H,MUN-A)","[Game vs. EVE H: 0 pts, Game vs. CRY A: 0 pts, Game vs. SUN H: 0 pts]",,,461,0.511770644485
Andy Carroll,WHU,6.4,,Forward,"(CHE-H,WAT-A,EVE-H)","[Game vs. NOR H: 4 pts, Game vs. SUN A: 0 pts, Game vs. CRY A: 1 pts]",100.0,100.0,483,0.501764721809
Jordan Veretout,AVL,5.6,,Midfielder,"(SWA-H,TOT-A,MCI-H)","[Game vs. LIV A: 1 pts, Game vs. STK H: 2 pts, Game vs. CHE A: 0 pts]",,,530,0.497182340785
Michel Vorm,TOT,4.4,,Goalkeeper,"(BOU-A,AVL-H,ARS-A)","[Game vs. MCI H: 0 pts, Game vs. SWA A: 0 pts, Game vs. LIV H: 0 pts]",,,324,0.494692121848
Mikel Arteta,ARS,4.7,Ankle injury - Expected back 31 Oct,Midfielder,"(EVE-H,SWA-A,TOT-H)","[Game vs. LEI A: 1 pts, Game vs. MUN H: 0 pts, Game vs. WAT A: 1 pts]",100.0,0.0,20,0.493687551947
Jonathan Maddison,LEI,4.0,,Goalkeeper,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",,,555,0.481913233458
Florin Gardos,SOU,4.4,Knee injury - Unknown return date,Defender,"(LIV-A,BOU-H,SUN-A)","[Game vs. SWA H: 0 pts, Game vs. CHE A: 0 pts, Game vs. LEI H: 0 pts]",0.0,0.0,305,0.480510907313
Alessandro Diamanti,WAT,5.2,,Midfielder,"(STK-A,WHU-H,LEI-A)","[Game vs. CRY H: 0 pts, Game vs. BOU A: 0 pts, Game vs. ARS H: 0 pts]",,,560,0.475793772921
Leonardo Ulloa,LEI,5.4,Thigh injury - Expected back 31 Oct,Forward,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 4 pts, Game vs. NOR A: 1 pts, Game vs. SOU A: 0 pts]",,0.0,171,0.461558239898
Ben Hamer,LEI,4.0,Joined Nottingham Forest on a season-long loan on 25/7. - Expected back 09 May,Goalkeeper,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",0.0,0.0,153,0.443362463587
Mark Schwarzer,LEI,4.0,,Goalkeeper,"(CRY-H,WBA-A,WAT-H)","[Game vs. ARS H: 0 pts, Game vs. NOR A: 0 pts, Game vs. SOU A: 0 pts]",100.0,100.0,503,0.443362463587
Sylvain Marveaux,NEW,4.5,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",100.0,100.0,597,0.441602594401
Gael Bigirimana,NEW,4.5,,Midfielder,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",,,595,0.441602594401
Karl Darlow,NEW,4.0,Ankle injury - Expected back 14 Nov,Goalkeeper,"(SUN-A,STK-H,BOU-A)","[Game vs. CHE H: 0 pts, Game vs. MCI A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,505,0.439136566293
John Terry,CHE,6.7,,Defender,"(WHU-A,LIV-H,STK-A)","[Game vs. NEW A: 0 pts, Game vs. SOU H: 1 pts, Game vs. AVL H: 7 pts]",100.0,100.0,78,0.436701497937
